"","edges","istar2","ostar2","mutual","triangle","edgecov.mq.t","edgecov.same.issue.area.t","edgecov.year.diff.t","edgecov.year.diff.square.t","nodeicov.AbsDiffMQscores","nodeicov.NumberJusticesPro","nodeocov.sender.time","nodeifactor.SameIssueArea.2","nodeifactor.SameIssueArea.3","nodeifactor.SameIssueArea.4","nodeifactor.SameIssueArea.5","nodeifactor.SameIssueArea.6","nodeifactor.SameIssueArea.7","nodeifactor.SameIssueArea.8","nodeifactor.SameIssueArea.9","nodeifactor.SameIssueArea.10","nodeifactor.SameIssueArea.11","nodeifactor.SameIssueArea.12","nodeifactor.SameIssueArea.13","nodeifactor.SameIssueArea.14","nodeofactor.SameIssueArea.2","nodeofactor.SameIssueArea.3","nodeofactor.SameIssueArea.4","nodeofactor.SameIssueArea.5","nodeofactor.SameIssueArea.6","nodeofactor.SameIssueArea.7","nodeofactor.SameIssueArea.8","nodeofactor.SameIssueArea.9","nodeofactor.SameIssueArea.10","nodeofactor.SameIssueArea.11","nodeofactor.SameIssueArea.12","nodeofactor.SameIssueArea.13","nodeofactor.SameIssueArea.14","instar2_sendertime","outstar2_sendertime","mutual_sendertime","triangle_sendertime","mq_sendertime","sameissuearea_sendertime","yeardiff_sendertime","yeardiffsquare_sendertime","AbsDiffMQscores_sendertime","NumberJusticesPro_sendertime"
"11",-5.70744115689463,0.0284987588337453,0.0259303909071749,3.51387162786245,1.52847570666319,0.0492281038414826,1.38711557442271,-0.0559988044370039,0.00233281236715864,-0.0271024718674586,-0.10497040542725,0.00087891752652287,0.181933599014928,-0.21329001104159,0.528773728744408,0.340580330209999,0.639298716615118,0.40623492622779,0.130408995798727,0.294203414177343,0.350074242241183,0.112506292208504,0.0235805924771416,0.481310214062506,0.189066662359058,0.205097087908996,-0.250662889617181,0.402242254135102,0.15753440455458,0.251467147719204,0.29802473295369,0.0633633752428303,0.248889461782073,0.420398862641668,0.250499812472549,0.304657203200894,0.949628591760999,0.483906010785479,-0.000189726965324724,-0.000394636391335282,-0.0261548870185834,-0.00167911547270686,-0.00178315411163013,-0.00559035216978311,4.94722327442877e-05,-2.76858180293794e-05,0.00136438271829396,0.00242864381244226
"12",-5.60704202582759,0.0329454025503564,0.0279623059891327,3.16299806077476,1.47631193524356,0.013874194179445,1.40890644327861,-0.0826930233693084,0.00316134875538306,-0.0352620629263973,-0.103429906702359,0.00082912437855922,0.165511971776236,-0.317726827593439,0.518567371077032,0.280082923384381,0.591941028625227,0.332105327243531,0.048464330280217,0.268461428956225,0.380282141293776,-0.0975857928478638,0.0344168083920555,0.538400746683678,0.193914570652081,0.18866576621577,-0.108424883472642,0.5250643653348,0.405697086333955,0.329225784932441,0.344182265715353,0.126469410493657,0.250563927431023,0.493732620442696,0.0885149686365864,0.270542089827125,1.03986669046801,0.487827962115923,-0.000274797970888215,-0.000481824361635209,-0.0181173847043763,-0.000767834089540585,-0.00142071242622303,-0.00602921958632807,0.000511778479512313,-4.22908870779713e-05,0.00155976492877131,0.00251454948860702
"13",-5.64209709477586,0.0322358593647906,0.01835624035858,3.13399111319717,1.5327486640092,0.0706059643120176,1.38157523852504,-0.0675840188962713,0.00277872925873026,-0.0333822707582273,-0.100707765818432,0.000780801464688413,0.139720643264207,-0.29965023458152,0.502265482718904,0.368552934442661,0.546204689165758,0.278593366077391,0.0889218102254571,0.22364169180528,0.407494651350082,-0.0389212898005004,-0.0250433177931522,0.357936001431699,0.15879461090075,0.266981777279721,-0.0575890653099019,0.447224637705255,0.18551630376387,0.379423047298072,0.405593610509497,0.138362843679517,0.287997622979191,0.502581570324788,0.277114456622736,0.408649953190543,1.06441863148922,0.619905017272821,-0.000268347109552743,-0.000242708422907218,-0.00656484557500179,-0.00135046044156481,-0.00204235017508047,-0.0065864016493076,0.000264390947260644,-3.61412065025504e-05,0.00144784925303133,0.00265126253141095
"14",-5.40024301537085,0.035171698415236,0.020132788808814,2.76071884018295,1.41425966510362,0.102984601582989,1.42217051662007,-0.0811650201658883,0.00302310528570655,-0.02176540270079,-0.129906339869274,0.000616365115934359,0.161336066606659,-0.279824066915839,0.541385483176903,0.352788408095934,0.490594662851957,0.329715397825495,0.0709395468964248,0.269898619765152,0.35785586446458,-0.0289865700205615,0.0100492619974772,0.250296213278449,0.192710280645841,0.19657646675676,-0.176128106264331,0.464925892708197,0.408515032579434,0.479663903417302,0.322524630458067,0.104566525368238,0.245393065257358,0.444011702380846,0.0436910914931059,0.262504513223152,1.11351931594114,0.659599868117417,-0.00033859811217096,-0.000320955904914151,0.00283343017739954,0.000902475881075865,-0.00337419889786133,-0.00714509409902099,0.000573954620985015,-4.1606368209074e-05,0.00111697394661954,0.00344601056979611
"15",-5.5830066542108,0.0336792806345496,0.022042890290864,2.85906645342926,1.52339340212126,0.0935654732421362,1.43087315154377,-0.0703603928334937,0.00274049663716013,-0.0311055328933939,-0.116867516305366,0.000772374583474938,0.16734769922177,-0.313888473724045,0.483890115737676,0.300942817309904,0.544717128638906,0.306477698047807,0.076094593709817,0.233913758536771,0.3667645370418,-0.0300479349054938,0.0143132118101898,0.0995846481598817,0.208490777851991,0.188202729671078,-0.122118535525222,0.508062735185271,0.222548638020174,0.475292235212828,0.345972104510008,0.157960303325702,0.314105414610933,0.45920667717078,0.253166563013664,0.339239490933089,1.07369854095769,0.575852219826786,-0.000294224211669197,-0.000338661510399425,-0.0175640160381544,-0.0006314997939075,-0.00283833513549836,-0.00706070335369102,0.000268017301637268,-3.44128369780579e-05,0.00146454983032997,0.00281802560995262
"16",-5.47656091485396,0.032149255146889,0.0217355098430085,3.19673106414815,1.46310719384869,0.0652195762009452,1.38052284882345,-0.0853798240011484,0.00296474032381673,-0.019037960841779,-0.126304218004288,0.000593139949513461,0.185257675628902,-0.297878517110616,0.517750434616124,0.395166628403727,0.582551779146136,0.380482668919376,0.105241128005643,0.283829162796621,0.382668753340585,-0.0473363308364523,0.0379874093172166,0.389005218519668,0.0970335712243848,0.163859673841521,0.00225617833166598,0.509184565330569,0.223546956452649,0.381391920108751,0.387461774515483,0.152679456566348,0.247564842592231,0.445119532273595,0.227859421338389,0.312054704499283,1.0183331899203,0.351654104086713,-0.000275655232177705,-0.000344928594631491,0.0136466548046749,0.000759098090733038,-0.00246844594241038,-0.00565496447053402,0.000657695179668137,-4.05517005100055e-05,0.00105378263868314,0.00348555862548762
"17",-5.39317099787766,0.031449832266004,0.0201543897106902,3.0969689973334,1.51145213849364,0.0897995259339464,1.40072108919062,-0.0873699365900576,0.00301988482497016,-0.0152646204611502,-0.131832994108372,0.000662440051581296,0.165403551068821,-0.347449383616314,0.505263090913346,0.350187842104318,0.482867084574013,0.296255903079027,0.058697154958675,0.248902187136494,0.341236824258305,-0.0694283071871245,-0.0350494327389335,0.411804494161679,0.201099319817928,0.24372367871211,-0.0511272484090905,0.540910879983002,0.261572476300153,0.46331117546713,0.367109987163534,0.19865519407164,0.238891890968143,0.476652281988199,0.391167126502187,0.352469077596858,1.02951634181304,0.285871074741691,-0.000264075150668014,-0.000316782630422981,-0.00488727522086607,-0.000786475351500544,-0.00284756463096979,-0.00605716588956122,0.000578536509250687,-3.95107354035277e-05,0.0010190577561259,0.00324806301024463
"18",-5.53775760974391,0.0318358733684552,0.0227547841409603,2.95701997597813,1.3666814791722,0.103490709227477,1.38141500588726,-0.0683229400666011,0.00265892140568402,-0.036103361289392,-0.105485664367262,0.000730651477622768,0.210725758155509,-0.344404483561674,0.486648365058623,0.386911524514382,0.313429284456029,0.269515732766965,0.107859122649612,0.288143075597371,0.340348188699131,-0.106946373897862,-0.0300224919280369,0.356862002992808,0.324361553266899,0.234963836178224,-0.128937445336801,0.532259872058266,0.312829465602065,0.403826046446382,0.375194759485404,0.118624063150244,0.239407832654634,0.533361757019098,0.191946174729903,0.218079535456442,1.10600130152271,0.590829168210342,-0.000282105522312457,-0.000373478653599106,0.00366160421829294,0.00211307869468108,-0.00314034629646501,-0.00670321225824348,0.000255517712452012,-3.33562257418537e-05,0.00155117677344132,0.00276578410440831
"19",-5.64070456486707,0.0355492202134478,0.0328384160454176,2.69779775466391,1.45043989986568,0.105331080965047,1.49981464177195,-0.0915047314462615,0.00322354467713473,-0.0368666346130455,-0.108263857019752,0.000814792906416063,0.207640855905727,-0.282327701911261,0.57400107488772,0.344982460147886,0.48733522711367,0.32650757775529,0.0809500860651421,0.293362420607376,0.386128119028319,0.10874261161473,0.0965294060349613,0.313651041504126,0.263493138092096,0.216024099363824,-0.213425089842398,0.567375276780174,0.284383728062627,0.372020303514546,0.348603597137695,0.129974055355931,0.271146286343971,0.484955140495062,0.243799403700438,0.370113088162412,1.13183222449762,0.405355257596547,-0.000369335896920961,-0.000572621770795855,0.0102657736302678,0.00080235527961724,-0.00301624223190495,-0.00794664675136338,0.00068161380793387,-4.35236031089426e-05,0.00139947804159112,0.00280124427574306
"20",-5.71717415036605,0.0321044131463927,0.0240112599472047,3.23988616087488,1.51910600641259,0.0338566361942796,1.39314610025522,-0.0738002871838222,0.00278414876562938,-0.0262261399444214,-0.100271640768715,0.000864112223930344,0.158081324587144,-0.290045067854286,0.497548440999895,0.478521201186736,0.492601374895987,0.305576953634881,0.0681386517565025,0.26845833317522,0.386650661541614,0.130657866341598,0.0198371479431961,0.354324128744864,0.077776566276749,0.192158525756631,-0.209971905314832,0.465759434529901,0.323824663109045,0.320208393905414,0.311744086346564,0.144755964473364,0.226055281787999,0.462065248394871,0.339808599352079,0.420746371116109,0.965564573045547,0.511661980042293,-0.000262380161776284,-0.000405000683001683,-0.0149972442046821,-0.000977962650886852,-0.00152593772063479,-0.00580795534987467,0.000303952532470729,-3.47848563414213e-05,0.00128591814064233,0.00269347050972564
"21",-5.45623009255832,0.030989240092623,0.023579399772428,3.84460242075439,1.4481561530277,0.083458935450021,1.38786105182515,-0.0797940823522384,0.00292691144808779,-0.0260647674959789,-0.122160218270416,0.000739727465561508,0.138194107397969,-0.295128274747934,0.474839682726805,0.303261680881197,0.497218683490322,0.341543520131208,0.0671706076842371,0.256947008720112,0.350732076469864,-0.122606083435116,0.0164372089231887,0.385437436842282,0.0407268800688382,0.249743194006457,-0.150363911405418,0.475355776905661,0.27156731192209,0.425292872846534,0.338020767676336,0.125381205059279,0.307325380286798,0.482304110682237,0.235614278390822,0.379697797780824,1.09004294823837,0.599280704324661,-0.000241384517648732,-0.000418340629797587,-0.018316859573015,-5.42558378680646e-05,-0.00229015018494229,-0.00571978122921753,0.000428829411995701,-3.75683735128854e-05,0.00123658760220888,0.00300147130862146
"22",-5.69717343699371,0.0312458880186476,0.0290844355843419,3.25480624725974,1.47174327869368,0.069922239458084,1.38730178763051,-0.0795867538451923,0.00317290248311577,-0.0332392714680534,-0.1015550467627,0.000791255449093126,0.141806010869262,-0.26630830865105,0.568308666303381,0.221025627482553,0.547155974812467,0.34947425406742,0.0856939856273443,0.251236085209137,0.346440872438413,-0.113017075654435,0.0216346686247533,0.379859056645522,0.200794048001603,0.267860403919288,-0.0850947812515307,0.559853052427742,0.485793140954808,0.539778549950135,0.327636205061039,0.164633964668447,0.343676582722935,0.531142906045523,0.127318111702694,0.37075170607892,1.00408574499813,0.66067959567696,-0.000229190937596453,-0.000501029745167476,-0.000104385185978578,-0.000739360509391781,-0.00253509921585239,-0.00584629448393181,0.000469805681327484,-4.27301840346687e-05,0.00145639550887199,0.00272763663211798
"23",-5.50561971883092,0.0322675903861075,0.0207201077606802,3.23048399141923,1.45668442162922,0.111297677090024,1.36636337160622,-0.0890680297594085,0.0032827680311698,-0.0223063926073855,-0.11431567717669,0.000697849639484092,0.163728697551318,-0.267333467603372,0.491617329613238,0.197013979854738,0.448614378274717,0.327786731324636,0.102505358821263,0.270366280492762,0.388895128633244,-0.179734613503849,0.00213224782645272,0.326590205421442,0.125634299514855,0.173663359921516,-0.11889733911573,0.528060769303587,0.443140316808188,0.445425917519105,0.417405118774552,0.121682827376815,0.255458464358954,0.467845476594181,0.225140060680813,0.325761704078652,1.0597953527268,0.49300791790029,-0.000252927432512884,-0.000303542846035491,0.00667341522106637,-0.000283596920106054,-0.00343415666428846,-0.00602234611771666,0.000654639246460401,-4.49138762731005e-05,0.00120571895278569,0.00299612231202054
"24",-5.50432660789507,0.0321426058274335,0.0229807039464275,3.21488600246744,1.45483028698201,0.109208944966249,1.38488114124814,-0.0708144743068919,0.0025156362175189,-0.0358830328580795,-0.117130199017535,0.000688905075705833,0.158903724132398,-0.312617275455675,0.4747517747406,0.296055828162926,0.550996904609595,0.374219275282218,0.0982692437269741,0.292337608567082,0.447827184925235,-0.0948205688571666,0.00293837617014081,0.478949632998163,0.187501266625623,0.233277355577969,-0.158772662072181,0.458332793654059,0.203509852345725,0.485875039154895,0.379824153022062,0.133744665498688,0.270089645840172,0.506612585030036,0.224289397997723,0.30547554709643,1.06547373513431,0.587287086796001,-0.000259755360080761,-0.000356050160975122,-0.00493939566549359,-0.000242138836757505,-0.00330796780799849,-0.00630025844440863,0.0003451499977996,-3.14583573712606e-05,0.00148607516870004,0.00303400879622663
"25",-5.47254237696365,0.0293067289821353,0.0239647671639233,3.31709973115874,1.45111838753481,0.072492214848999,1.40462797268057,-0.0619921091491491,0.00246939406882301,-0.0165237285392165,-0.140407125445707,0.000668769379583865,0.13846367176977,-0.332648176582527,0.499945866973056,0.360607514951343,0.462296226635977,0.354014569321409,0.0689474534745964,0.243021584673457,0.379253205497019,-0.198686870865447,-0.00484106875078899,0.390382860245382,0.22840999173719,0.235613134686684,-0.0801906757046512,0.455717994838512,0.354098716669489,0.411261967317061,0.337776156181758,0.131239383376837,0.290952547788393,0.434433519102681,0.153485630055179,0.278692666650999,0.974038118865321,0.501778894283541,-0.000214116681952838,-0.000403077864578834,-0.0109527550008975,0.00128770027779429,-0.00227059202045256,-0.00615494794628472,0.000167535871860619,-3.09419457390469e-05,0.000966813921223318,0.00362964291696797
"26",-5.55034624254807,0.0321279198195642,0.0252289671992675,3.50397468297625,1.45699027464572,0.0727827333215216,1.45009396061699,-0.081031424582995,0.00313826490477309,-0.0274491946631247,-0.119897940139501,0.000708078805877593,0.160035932403483,-0.287049612681252,0.532277111884363,0.269587455096243,0.59114705519752,0.341798891726416,0.0912675556258035,0.245209142850163,0.379320476495516,0.137400429255175,0.0341831559803024,0.598264538741617,0.193830238260517,0.238776768319449,-0.16759898643885,0.463337958156449,0.391478907941252,0.527712763909781,0.259628885275326,0.136439302130061,0.276679020919258,0.48829376269825,0.433333471414439,0.337868459904584,1.16474239907872,0.583411393510724,-0.000267474968017895,-0.000423975546906853,-0.0433561311261032,0.00053054245369409,-0.0019436780077804,-0.0066515137459834,0.0005008315758461,-4.19600366684646e-05,0.00134480557030596,0.00303208279252297
"27",-5.67056676324591,0.0313424274025354,0.0267082016036607,2.98447092307008,1.4972748050879,0.127863969031855,1.33838045027065,-0.0699534482264658,0.00265773034533196,-0.0233176790167542,-0.110378830257908,0.000798269361552697,0.145739715126289,-0.30155864903084,0.545300280971923,0.334055377801597,0.602342398841429,0.331483434969991,0.0974191731149771,0.272923409864063,0.366002262998137,0.124532792613551,0.0454935967834614,0.513637749191919,0.182452598201449,0.289605875595463,-0.0890881791797853,0.495535250645826,0.348885928193452,0.427078359838333,0.406947172341853,0.183047680026159,0.313750083163284,0.533316445138467,0.198046197916928,0.387398843286683,1.09442725029394,0.493635554027941,-0.000233974546365412,-0.000431340071062176,-0.0123411825863196,-0.000528099636827882,-0.00363916059287628,-0.00490674309307365,0.000279684818585506,-3.34391541413008e-05,0.00119574570616514,0.00278046214339311
"28",-5.56094722802313,0.0265005243635799,0.0227147270908474,3.29384714436936,1.42367998661873,0.0508650318907896,1.36409440938686,-0.0715309297861841,0.00277560483533995,-0.0396709395084058,-0.107539274101846,0.000694423733064742,0.145371184014501,-0.303324146558428,0.488159766126884,0.347184324885487,0.477250518902889,0.352120251747706,0.0851376048251463,0.289942997883652,0.38401548511346,0.0370327678414584,-0.0132071363299333,0.186440746875405,0.188808858519231,0.25752226917992,-0.0691606220451788,0.552186314526966,0.312294940725557,0.613585709912187,0.367578555188601,0.170081792235636,0.294844631575133,0.484732948952165,0.370368761481857,0.306433070188157,0.850684840542548,0.490581220030996,-0.000158117037426622,-0.00040657587393834,-0.00210548827365219,0.00131297003462594,-0.001652345581311,-0.00587553527102981,0.000318660844849203,-3.52828861744491e-05,0.00154502560626854,0.00299108311535402
"29",-5.40314447041865,0.031792809440611,0.0220195243151562,3.509326390237,1.44264947837794,0.0422643516695838,1.35853488736418,-0.0755497974904561,0.00271975333739061,-0.0332442468916642,-0.127271850056658,0.000587111874274415,0.176637393430266,-0.380278906399665,0.50885412971018,0.380187765721443,0.629293094944017,0.275484514989791,0.0522606187644565,0.276105978287463,0.348328771468975,-0.00235426248372105,-0.0139006481942602,0.347771938638871,-0.0101869652719385,0.237028195936153,-0.146160185051588,0.539773049096403,0.33028394687638,0.484872134129525,0.368832765518876,0.157245907095069,0.276011865536698,0.489900566490538,0.302971019896163,0.246191623547132,1.07375673435558,0.462395710200221,-0.000270925937900621,-0.000335062959897405,-0.0272168479578746,0.000453790856586839,-0.00144032090947053,-0.00548280178432228,0.000459965420535513,-3.51855522848546e-05,0.00130862386466563,0.0033571775426414
"30",-5.53776779713501,0.0285725002038929,0.022168873047231,3.43483918156233,1.48667967090791,0.0539588389000173,1.38531610016596,-0.0856731394099494,0.00316628554131442,-0.0293841410228049,-0.109488952246961,0.000708996558418513,0.165811159816855,-0.340507563075951,0.509701585196046,0.374566113303294,0.580149351676481,0.308940057573393,0.0405563313484753,0.238913651220558,0.363783026383065,-0.0471402393871278,-0.045894735943543,0.432412996048976,0.0611006938165972,0.220879631974494,-0.046099622885261,0.585349906042357,0.437550231184976,0.551542135478965,0.37999782375565,0.152381199051438,0.282864590884458,0.46450402878452,0.244697844446867,0.383462020808774,1.0605840145951,0.61470173223151,-0.000192125363731431,-0.000360173142737981,-0.00682202321932207,-0.000871183969619415,-0.00194013335920282,-0.00569198034102746,0.000572316987823222,-4.24720547209614e-05,0.00138638038342313,0.00288090641606714
