"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",-6.28479415941323,0.0351235585796816,0.0222468526958618,-0.613313934149924,1.48596356105724,0.0552327753247489,1.47493078534397,-0.0669744259763552,0.00158406172166639,0.0427563150258159,-0.0626512365567931,0.0399284685666031,0.145244985878286,-0.363709397342927,0.483070628842377,0.0854076817159292,0.534933581588426,0.389420612300967,0.0876649480857168,0.270059608953638,0.408271260438799,-0.155920448879322,0.0772313329549911,0.719863504701845,0.247688481511828,0.21881241581883,-0.0942836714544849,0.440364138932141,0.387261401441562,0.327314209058837,0.389823939272703,0.153356574239636,0.266785396542055,0.464088307464883,0.281558218783184,0.282278848094234,0.868341398540396,0.44741592930163,-0.831393613292673,-0.000255136635229109,-0.000317669144481295,0.278736640386175,0.000381594857951343,-0.00171688616071006,-0.00736785928445539,0.000502635596551009,-2.07077250628311e-05,-0.000625685376630333,0.00152594622659868,0.00835014332915918
"12",-6.38683755716254,0.0366830389811028,0.0258424426134469,2.43351685388331,1.52370220980973,0.099303158740781,1.42064744509705,-0.0757133684249504,0.00206812669549805,0.0582492169899469,-0.0655689501636754,0.0400042739195677,0.15225295997192,-0.381883518825036,0.552904262370285,0.146903946794534,0.509251817422799,0.40611511777649,0.158098327003531,0.334310630865766,0.354703113847919,0.132962854876217,0.101903739371851,0.685275338456256,0.208551623268656,0.244677989736935,-0.0895794165348646,0.468979386289509,0.250191474678354,0.473938053543914,0.370641130398075,0.1726445434191,0.292246931509911,0.529667219045428,0.30531877279684,0.346167816214409,0.995953832381392,0.699873668651399,-0.811393699581448,-0.000288411852124027,-0.000386037402852114,0.103781442491903,-0.00029192928717827,-0.00238840131258612,-0.00590849906704965,0.000602434648314079,-2.681845569339e-05,-0.000625008445766307,0.00144505078287926,0.00670525636592378
"13",-6.25159347707969,0.030866717115438,0.0241557669502525,1.55532034835647,1.58180730725265,0.104581599824071,1.39294854328648,-0.0705614376439117,0.00206546251110362,0.0474808242328326,-0.08332167832678,0.0383842891025601,0.156398312339541,-0.346169176403189,0.492547040805285,0.217743602375488,0.449038377121833,0.387397503456191,0.0999330351002947,0.285665803326508,0.377435692648592,0.0850153291800761,0.0976535960637295,0.688766923192194,0.286982779609085,0.242333859578597,-0.0898685581437818,0.508239209580793,0.490944021977326,0.509563624183478,0.483964899837479,0.226076610735542,0.349852863491822,0.499441382428816,0.389649538932474,0.39443169647583,1.14264172281477,0.577101421916445,-1.28621610152505,-0.00019247954376522,-0.000340508086229962,0.186445328751127,-0.00196285911965076,-0.00229970690496067,-0.00583961243979207,0.000470204391488525,-2.62472615617156e-05,-0.00052351988411743,0.00183981468218961,0.0168916353827039
"14",-6.27393015630295,0.0333121961366516,0.0216382459691558,1.46514982697766,1.55061327934289,0.076627737516486,1.47917107254954,-0.0636263428612951,0.0017518373285645,0.0522647207227764,-0.0803082578002908,0.037999118134095,0.155664992970474,-0.270228710779972,0.526666052270303,0.177555983307731,0.59892626033953,0.37321889224141,0.124698687747974,0.293021740282843,0.353600301415584,0.0267157301431839,0.0887311681957124,0.665174077982201,0.281992709883418,0.233234449202055,-0.0775433429163993,0.474925459210507,0.408629787900917,0.557304163540952,0.425422879402572,0.179650478831595,0.313837957282093,0.517125216428977,0.293638373171223,0.344236864846743,1.03985179068426,0.476888888426086,-1.64252863205435,-0.00024098714373546,-0.000314237724864596,0.156734871577938,-0.000715666540174004,-0.00201777388119845,-0.0078949181196012,0.000425282577177093,-2.22648579101767e-05,-0.000719553616261516,0.00195165239625351,0.0221660164265497
"15",-6.07677656171067,0.0360929106316848,0.0197391435104812,3.38747556933716,1.49531706780722,0.0746377091184292,1.46244823018486,-0.0571342371936354,0.00156927921117397,0.0449325189754209,-0.0908648866955184,0.0360830155659948,0.135409936220838,-0.279961805816979,0.521047733702737,0.119060227699997,0.582174707508721,0.351043702391857,0.0764624678056306,0.304259358152548,0.370992620055061,-0.014412203804089,0.0624502759054078,0.608337609522775,0.213081940508489,0.233257052626024,-0.158857725650802,0.4273616644628,0.165218077449774,0.505079280411986,0.286271629019195,0.108904708075863,0.217041125399719,0.378813931831662,-0.000450322026298558,0.30813118191666,0.860126029343735,0.365731340528743,-1.23267759764619,-0.000293874501803015,-0.000281411557627009,0.0307784288514736,0.000204215193956823,-0.00184939607547311,-0.00756938107413083,0.000276191148387508,-1.87123244637345e-05,-0.000413090166927062,0.00204421468093607,0.0160558346003726
"16",-6.1868748390071,0.0390281663841515,0.0279903867649037,0.657744508354594,1.46282743432152,0.0808431390166397,1.51079098898561,-0.0754740204166222,0.00213638141417691,0.0351971022875904,-0.0811978471512332,0.0369613284781349,0.164820937220461,-0.273325736975907,0.540910295531778,0.144850955429647,0.593298487921952,0.345650772967695,0.115001424884904,0.311325646297449,0.390166745819852,0.0186426856734671,0.0657103776265986,0.815480052918397,0.19432245606035,0.210926516163429,-0.0617264355674964,0.495916198317133,0.328520034416647,0.44522322824377,0.365182935795805,0.130179176828149,0.275120831420659,0.499988005727499,0.225999065684668,0.387363751418317,0.923141397670757,0.732576545195515,-0.807865797062279,-0.000322924701559562,-0.000444483439663535,0.161168798388309,0.000732080089320166,-0.00219376496480952,-0.0079589488423278,0.000576106707761611,-2.77942464383624e-05,-0.000266410670455324,0.00185291545990409,0.0100240584805448
"17",-6.18608734193045,0.0347313882852271,0.0215911746198141,0.403979796433475,1.49424382108696,0.0989510029867537,1.46656943429332,-0.0745299491155558,0.00207687612418911,0.0578209146762662,-0.0831435380011616,0.0374319612602221,0.139186442281167,-0.376658399512054,0.517344650625919,0.183747810436467,0.447292998969932,0.371741942361542,0.0971738404687607,0.261235790639931,0.32631831388795,0.0427015475967408,0.0120303464787839,0.461975097275466,0.109227133992298,0.219784860135366,-0.0616979139701281,0.422868340468162,0.38658210347839,0.544937114393451,0.415560858252738,0.158535749933846,0.323537204121208,0.526323671835747,0.166739061650012,0.351890874492794,0.989039254687643,0.42355005658073,-1.27118284774576,-0.000257467470625329,-0.000331793715225327,0.144486014729911,0.000453949074777961,-0.00215696292196485,-0.00743052835132219,0.000572136825509254,-2.69995584174384e-05,-0.000664013501161779,0.00188101371384867,0.0158983623039482
"18",-6.29246403051395,0.0355384421456817,0.0204492435329427,2.6346281009608,1.49873268091002,0.116604234104439,1.48791586282193,-0.0779730162551042,0.00215844801074697,0.0455505667854692,-0.0667391254764508,0.0393036465858507,0.106846848271788,-0.304042163084515,0.479248219245774,0.165289839872751,0.419233685729383,0.343353773558648,0.0680315616708275,0.25370220153776,0.29394703156841,-0.121153840395646,-0.00428775111065702,0.458236358734957,0.317869547407806,0.277186511750594,-0.0559697048693145,0.430587071765947,0.341228945720101,0.477759835911546,0.494729906179753,0.213463223480617,0.314981229717873,0.498879237637422,0.142683939858369,0.383324778005637,0.803057276631999,0.681717344893832,-1.13886836425888,-0.000268401352522878,-0.000305324293276738,0.0622891362745052,0.00019673726944019,-0.00298284973254625,-0.00768539152079467,0.000638178523709261,-2.86225808920462e-05,-0.000500535853381014,0.00165698636677077,0.0136544554531651
"19",-6.34492610798916,0.0355728635905707,0.021409091244919,1.89279026654127,1.50114130913684,0.0728637924441968,1.4330408955764,-0.0708274658389458,0.00200104974483883,0.0380301207874634,-0.0673380517392761,0.0383491728781415,0.193673730459303,-0.236355106266922,0.544292750107199,0.153525155241861,0.591564892207161,0.393127083147331,0.166781776046168,0.30259258654579,0.427321344903556,0.00291422380536798,0.120395407721008,0.661970342468011,0.2858324485564,0.276964343468123,-0.089627311531451,0.455760420623598,0.408424298411315,0.577237939883385,0.398624080519996,0.195139722814684,0.373329935605582,0.547095582447583,0.184062740859108,0.376320423842774,1.0413783057114,0.391371161508817,-0.732528422406973,-0.000260008627511768,-0.000315272121056163,0.145897635234212,0.000407906357163812,-0.00147538655838194,-0.00686172057970182,0.00055645456602015,-2.69264123632341e-05,-0.000450667169900303,0.00167670356906712,0.00746197165478304
"20",-6.26165694621996,0.03462134136265,0.0220334350153897,1.39882309107293,1.48520363860336,0.0638670897685976,1.44692793694337,-0.0583773878959608,0.00185302920156232,0.0344222076325858,-0.0644469186750438,0.03922300406775,0.100319299298468,-0.364447713503237,0.455107825483926,0.136655214748079,0.509893339307651,0.380189858671681,0.0742147729914867,0.241296637668039,0.317347416270217,-0.105748327081945,-0.0146837966089678,0.62285738382916,0.267414699648749,0.250712587962169,-0.13759622129841,0.479503045024597,0.473454035137925,0.535733784341676,0.393441074857947,0.215504360427945,0.343202259981755,0.574405609953947,0.231815012680217,0.36190755604814,1.03831673132555,0.342974666350405,-0.902216525586856,-0.000256912716902128,-0.000308718289744169,0.191370257716811,-5.24088976314674e-05,-0.00175909963376739,-0.00717648212609309,0.000251754134508795,-2.23511015089321e-05,-3.47223086223675e-05,0.00129185073256018,0.00856649628625024
"21",-6.28793804176934,0.0330575662899226,0.0218839150313772,1.93964543572025,1.48878655078778,0.0725320038577598,1.43998146741654,-0.0609972404801575,0.00170654254351518,0.0424054173756879,-0.0662417448123229,0.0403601663394327,0.120905706339064,-0.323665409122029,0.468974461160892,0.235094503243563,0.493666267548146,0.356027759016091,0.111699239066147,0.292646903851279,0.33875889966737,-0.0597416628125558,0.0602766854956159,0.604629332091485,0.174934020468474,0.206078472847548,-0.158557368655254,0.473630282912744,0.336647972723076,0.438098035221791,0.390453260944955,0.126783294852555,0.251669656606019,0.477329225457367,0.351271324475694,0.350976234896197,0.828079207599514,0.50082520974857,-1.35260349207148,-0.00023286273294425,-0.000312480602471377,0.166363727773288,-0.00014902686677256,-0.00181312405705254,-0.00649005278701941,0.000326633145275912,-2.09905406848726e-05,-0.000543580025473419,0.00161858669575056,0.0174474693983738
"22",-6.21222699363282,0.0352883409584133,0.020560889413101,1.82395592307472,1.52282987137827,0.0863199754741676,1.51360741530952,-0.0694288805420831,0.00195478946536244,0.0399068704190991,-0.078178124679174,0.0375688451613177,0.117317669037298,-0.322921291784543,0.469505622826933,0.1782341192208,0.42238484174266,0.375234629567438,0.0880251064859416,0.292396000788056,0.350664086635102,0.00331328537358767,0.0526366609610188,0.635298505649173,0.206914027601388,0.254475830654185,-0.0733115835804956,0.528454878354844,0.418713555351616,0.547060989517852,0.41665433763253,0.198403642999033,0.312804269060384,0.532314350306131,0.275917433589398,0.335484033342786,0.979390899103995,0.399109539763099,-1.06044717289655,-0.000264601334961996,-0.000300065665448239,0.0973026198678514,-0.000509452357373048,-0.00208835266011465,-0.00785535603129744,0.00049858969441203,-2.53152400496077e-05,-0.000301677501680599,0.00172320491761357,0.0115741564952682
"23",-6.26338686559491,0.0320467721203086,0.0211704667805781,3.37536533204646,1.51879108408247,0.0720155864382468,1.4296362546698,-0.0615880319717421,0.00186405914026021,0.0392001742467163,-0.0664944096253433,0.0389292782123091,0.14560255853034,-0.322297478201411,0.491611104146821,0.139668066699671,0.563696020616882,0.328011457947273,0.0952797918974801,0.261468892515999,0.353042746292391,-0.103724904489947,0.0726034963900314,0.473300735600761,0.174290394300326,0.239102279350311,-0.0958974364975848,0.437887348127962,0.418818658831325,0.507613938675311,0.382306595560915,0.167437848230628,0.30087439995243,0.507411386466454,0.125626727683651,0.320623163950636,1.11333413595511,0.617644376035499,-0.80743988523504,-0.000222917562971485,-0.000316494636782711,0.0330551980381314,-0.000354246972976504,-0.00126697955359744,-0.00649705443032664,0.000353360256934374,-2.3660298782799e-05,-0.000401242094736822,0.00159217303349138,0.0108068782948839
"24",-6.30268665983719,0.0336283992072709,0.0273915282555285,3.54966613330912,1.53961866859155,0.0711802233309301,1.422053311341,-0.0705322974461186,0.00196801551129939,0.0475842212401295,-0.0752517635546447,0.0390404865709083,0.143368853510019,-0.298474250932627,0.482243528300612,0.16111365648574,0.448635439511956,0.400946870564595,0.108125769066193,0.305636861297621,0.344235831264922,0.0455968929075681,0.0561008079779978,0.633688748437075,0.32112863011211,0.222977555645121,-0.0748312889947184,0.424651445949832,0.401366267611683,0.559391919599088,0.404504318295435,0.163318832891973,0.301001978561071,0.431311469437424,0.182918347452305,0.398076330248849,0.929032764574645,0.476764466769047,-1.09720270248873,-0.000234575672618015,-0.000425472232864027,0.0641191532329865,-0.000789403461497979,-0.00157936348433957,-0.00632671736877798,0.00057362955038012,-2.65580616538605e-05,-0.000576758516542115,0.00176218051005601,0.013041396003542
"25",-6.19614923951449,0.0351688625707899,0.0208836411293356,-1.59352929398761,1.45302351342173,0.0882654551739847,1.43747218055403,-0.0718795468646964,0.0019394278381375,0.0578217718863277,-0.0818677785999174,0.0370523673498626,0.148559192637574,-0.39134923578462,0.429298363116999,0.258077419086535,0.581236779202341,0.402330727638003,0.101900125337152,0.288272068696105,0.396784743957848,0.00343758775170786,0.028351638047471,0.540998561670095,0.182624662892274,0.301711201144477,-0.0611418493675113,0.493120274596814,0.359608479040493,0.440425900862919,0.438671698096131,0.227537902523919,0.306686923853298,0.493110492954298,0.299026997262593,0.366541985348664,1.13320946749156,0.342127158174931,-0.629847756019421,-0.000267968735616959,-0.000301239683919375,0.171104447664029,0.000694661433800041,-0.00229171018759308,-0.00687767446903797,0.000496977687618516,-2.41031842426388e-05,-0.00079540932135376,0.00199632868119099,0.00530855200243174
"26",-6.30214113135224,0.0364668657732275,0.0230842761542333,3.75991509758973,1.52267519220533,0.115854045522785,1.4456732752173,-0.0595404247572581,0.00171910133363155,0.0370053818819355,-0.0706202520387522,0.0386977554721987,0.171237534062738,-0.303914653448955,0.537410435446757,0.101929429482563,0.586879972046279,0.360871149699751,0.108823247426326,0.29159446904767,0.366095105728034,-0.0740817692027082,0.0518175521853628,0.516005230298406,0.128057168124927,0.266898458711899,-0.0478687953217832,0.41277175126268,0.406023550842809,0.548439628266766,0.477263121241064,0.212183979179016,0.29680818253462,0.538116958343873,0.249804011211313,0.35340869654688,0.938931054664078,0.54030849902235,-1.32142067385556,-0.000286046204085677,-0.000364493061657969,0.0147335828436023,-0.00113532688847001,-0.00285405863572994,-0.00657527344974487,0.000296679353186229,-2.12549236732106e-05,-0.000318107593145337,0.00177714522636382,0.0146706768465521
"27",-6.35008411200707,0.0318037615543917,0.0251051724680921,-6.40357888280963,1.54683008067469,0.0924393410344053,1.56123934081425,-0.0724855903642474,0.00207583711023213,0.0489110741664894,-0.0678878606414516,0.0402186361631075,0.132310215634775,-0.384044593532954,0.503570752609695,0.161711412085559,0.460778035742886,0.357659839934034,0.0873404536143047,0.23931999915398,0.371066418042256,0.0188372888417404,0.0402094604558029,0.547098197155498,0.191938810636308,0.289133163965321,-0.113956660913853,0.478288821625868,0.199194559649478,0.566070200214467,0.415007915101998,0.189394009177245,0.318282935075087,0.468662747003689,0.307465668821271,0.373350681075175,1.06277085325094,0.148638267369743,-1.14557832885845,-0.000205552805035622,-0.000370432896196629,0.71126272141112,-0.00110693407296028,-0.00262915879509393,-0.0093639442437657,0.000530161472210948,-2.65523125928884e-05,-0.00055332948405332,0.00163360056443979,0.0138906616991807
"28",-6.18421406766313,0.0343656545720482,0.0202870800319663,2.45857834023608,1.47108093803267,0.10241208957764,1.3948185969335,-0.0736607990965779,0.00196033026523468,0.0503542623959746,-0.0785277415375283,0.0385104132500962,0.126173121288873,-0.405697483784225,0.465929364794094,0.117114110297543,0.5107843278558,0.37583825212981,0.106977420022607,0.245050252209305,0.35713460802178,0.00335285033108831,0.0149677227668419,0.660177544661032,0.28864837624724,0.287484440803811,-0.0658532496166669,0.525791053327711,0.429538576131607,0.564826757829587,0.431766699912576,0.186754287459344,0.317169365466233,0.520636113269507,0.366409614203508,0.349709963433054,1.09270433279149,0.549984336526852,-0.813531910100088,-0.000251042249379456,-0.000290237419286842,0.121969116236694,-2.75273036060914e-05,-0.00276467363097224,-0.00548310526305087,0.000559249895152534,-2.57188106539987e-05,-0.000646802472574165,0.00173065202649536,0.00931706378113536
"29",-6.37334548035508,0.0370139262762384,0.0259587180051353,-0.778738262548575,1.48580264532986,0.105915304248756,1.4334822891949,-0.0692856108998702,0.00198572185091649,0.0504260054618732,-0.0709746401746065,0.0415182548995957,0.152986733918599,-0.305208292493728,0.527085823276103,0.160524513668706,0.543755212097785,0.325476025586605,0.119124637190305,0.274599961297737,0.38272448598216,0.0704381750492181,0.0670979796992401,0.48252364997611,0.214274087452219,0.225151155352016,-0.160833869497924,0.501641558960836,0.500137117841324,0.613044579282469,0.414775970657144,0.187425280662205,0.334256577712593,0.511728279941965,0.271491910491649,0.359781234085707,0.876658017817453,0.534346007164481,-1.1902812023273,-0.000288486647461087,-0.000411884710345145,0.352862499170746,0.000308497680692951,-0.00256758353005609,-0.00659387835833603,0.000429367878806718,-2.42741481977839e-05,-0.000592493557374733,0.00157576229554529,0.0125440781574119
"30",-6.33633954021993,0.0341828888843747,0.0200865888421395,2.61420545430981,1.42680665066014,0.0642527718399719,1.48711834926313,-0.059037989999957,0.00180102116565354,0.042494053129631,-0.0650883619989849,0.0390044603427546,0.137401687972368,-0.375963179257228,0.48977171944759,0.209385809881557,0.566130309578496,0.384878948474462,0.109328739553578,0.257068632969268,0.330717706140735,-0.0871327477379574,0.0645009485845785,0.599436256959184,0.260902797844175,0.31427111947596,-0.0774712763415019,0.552881530708804,0.475956681051945,0.646892789509329,0.410756960953262,0.20143907177289,0.31373448357932,0.53385976951311,0.309053305438948,0.330123898934462,1.00833203770353,0.517735969182166,-0.88153310087345,-0.000260362516387934,-0.00027261983849744,0.0575170353026286,0.0013328598637215,-0.00154401795077655,-0.00727885728920216,0.000287242077541362,-2.17869749438266e-05,-0.000304391875634973,0.00148784130693816,0.0110009685601551
"31",-6.15954833445144,0.0356848330745022,0.0289864128268117,2.06537957746506,1.48397229474475,0.138131939531604,1.43755549228071,-0.0749799005334309,0.00202520992353346,0.055527962933394,-0.090235073044646,0.0376495498453178,0.138776797104171,-0.281195633411372,0.509689165341359,0.13392860786734,0.5163722429043,0.345534432987946,0.0756305281227946,0.252045793042098,0.348788116172758,0.0069274691581707,0.019562352252063,0.649044984824383,0.294326249765078,0.242136930479666,-0.15300477104498,0.425963542843272,0.357690509957691,0.537829256211542,0.408648357846613,0.178223562469844,0.311759199949504,0.480293515707639,0.355235921670495,0.400603910401922,0.934495187499598,0.534776913111023,-1.34524936899545,-0.000284520171107171,-0.000453225299064356,0.0991160268008754,0.00060958594325901,-0.00317515762239411,-0.00678930259168172,0.000649288950824648,-2.73510449764263e-05,-0.000801560839964246,0.00196690863825886,0.0144238653357654
