"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"1",-5.59086694622501,0.062080070132973,0.00272979474122878,6.54866570068528,1.57782922081052,-0.0917249357654732,0.819582728986864,-0.386512300022956,0.00110315249644324,-0.0136418168209605,-0.0992907693942951,-0.0609789708639362,0.163530261943445,-0.380443773015668,0.526895882392184,0.213745146736064,0.546162541173563,0.337669274597624,0.131503361736451,0.31673662305333,0.38643897456636,0.137344751456352,0.127120246280892,0.558035921343839,0.450243009905594,0.265736829350199,-0.0972160274423157,0.510825108705279,0.354913881316191,0.56840326108825,0.434090784556005,0.234068937742469,0.315146662995567,0.489706429741168,0.329377995704729,0.370241275718524,1.09453640541791,0.710564151528902,2.49126586593962,-0.000238869789849586,0.00246633641106268,-3.35364523557128,0.00656251127954489,0.0218456301148807,0.0767504775523488,0.0369655071118688,-0.000421168137948672,0.00122614834823563,0.00971367961414281,-0.210290134438375,-6.54090085766133e-05,-0.000121736417917263,0.453326386455902,-0.0010900813448269,-0.00103215720106101,-0.00284424877055232,-0.00130508498538501,2.24239469278576e-05,0.000122745439817766,-0.000486538290940801,0.00379946685641523,1.5540991993551e-06,1.97202532602439e-06,-0.0198640546472235,2.75688513001079e-05,1.72160125208807e-05,3.40488746489168e-05,1.81909376999148e-05,-3.83068939836677e-07,-3.83509472644693e-06,9.78860005312543e-06,-3.84620124736332e-06,-9.91911563631352e-09,-1.03458807983248e-08,0.000279219130016133,-1.84908469761694e-07,-9.5051295346872e-08,-1.26759809944551e-07,-8.59884223147974e-08,2.07337618377506e-09,2.45529769606841e-08,-6.08999725397229e-08,-2.08976138283393e-07,0.00459210255683259,-7.57334082203783e-05,3.88963351822089e-07
"2",-6.06699778713838,0.040529898397287,0.00090729066838194,14.4763070869829,1.53499082396549,-0.0471831484136523,0.819916926471772,-0.296973319540395,-0.00487743698334261,0.0466102114560585,-0.0973429156758535,0.00391062577549441,0.139781372734253,-0.315271203809388,0.515383464691913,0.25497316295285,0.576963149117284,0.318801737653588,0.128044244513764,0.303990582450133,0.3874494288158,-0.135756189360535,0.0917231327930456,0.724428279364958,0.4200708151415,0.168174120108295,-0.0786062024494123,0.398804251739705,0.431542403087514,0.522143364554736,0.429343608175307,0.189231664879775,0.271567517415675,0.518315482320078,0.180856888537459,0.40749257949534,0.876532463983987,0.69377000408373,1.04033067730564,0.00240671779359099,0.00254162426362493,-5.86179917119744,0.0181389471897245,0.0116297673232617,0.0872652876732556,0.0304720666246594,-1.47853656887004e-05,-0.00462257283623061,0.0077001868251164,-0.183389236997063,-0.000163855062110086,-0.000125031632346444,0.651576270822636,-0.00138532187037441,-0.000540911670403198,-0.00360325282496038,-0.00113844741218057,1.2665302302253e-05,0.000327395585979069,-0.000343814981663949,0.00556457822119416,3.02456018802113e-06,2.03463392683276e-06,-0.0247916211477467,2.74678708794613e-05,9.49447632638946e-06,5.12533487561201e-05,1.63331601511528e-05,-2.84527078453275e-07,-6.77570724400112e-06,6.65797492502687e-06,-5.49135497606813e-05,-1.76349375098336e-08,-1.0753720128955e-08,0.000301430116008761,-1.58675968491714e-07,-5.64830245128466e-08,-2.44286130761577e-07,-7.81841294582895e-08,1.71975278058292e-09,3.94929994445858e-08,-3.95180844003885e-08,1.28054060682896e-07,0.00162616141068271,-2.10919367539407e-05,4.41210670572968e-08
"3",-5.73403444979885,0.067920847869531,-0.00172678341155266,-35.6016517325899,1.62905335464112,-0.199361523559314,0.770102650296585,-0.342492564275629,-0.00137852541338903,0.0327001104888755,-0.118407850572953,-0.0572906818989516,0.136225294524412,-0.339190614419519,0.462286374976845,0.233307273504149,0.564434468700763,0.326828750097401,0.130758477063397,0.276954487610749,0.367239069080138,0.164165695076284,0.183204140929682,0.790401604734811,0.444330449434208,0.238970836548027,-0.0654833117791551,0.511218454051449,0.277279848227541,0.498725624403033,0.446982539691159,0.200110246448525,0.299365963134307,0.533351101441149,0.301826855114968,0.3931729210828,0.929365194921602,0.712648682066737,1.75976346526858,-0.00123712885327692,0.00267085920417668,7.63788225793104,0.0149585981411951,0.034416385275381,0.0916079696246003,0.0338442344712641,-0.000239951062135961,-0.00479522027513927,0.0129850206322532,-0.121009229098371,-4.50113965767226e-06,-0.000120095875481502,-0.506555291242666,-0.00201710810214144,-0.00155763285333051,-0.0036435171793169,-0.00119565730473891,1.67762139241769e-05,0.000315272855178106,-0.000523205653785469,-0.000442946735260057,2.70562512793001e-07,1.8067189655129e-06,0.0129546998308057,5.05850520237233e-05,2.71117501939056e-05,4.93694551549804e-05,1.63391961719423e-05,-3.00804802090042e-07,-5.69628096655936e-06,8.04649760490126e-06,7.49144280688653e-05,-1.46037637690897e-09,-8.71757657295898e-09,-0.000100615091673933,-3.51034004495841e-07,-1.59344043122038e-07,-2.21045684565287e-07,-7.46319012117485e-08,1.62815826149368e-09,2.74359160455976e-08,-3.76029857777277e-08,-7.09014806815448e-07,0.00414186259146022,-5.82611913338468e-05,2.28074785587562e-07
"4",-6.14664509491973,0.0598432396830402,-0.00951384052963648,-187.65792140896,1.72316626683517,-0.201201517025493,1.01321188739671,-0.327109519513099,-0.000340516415827167,-0.0080541357399643,-0.0646657000317354,0.0317254215640499,0.126619204051015,-0.336557983161923,0.494543400562032,0.253781277148994,0.529312670320735,0.330817396004637,0.154656530921382,0.267795932996071,0.399188813632549,-0.0889023962165328,0.12163936357148,0.660894236247052,0.409648271740895,0.230013060843891,-0.00751726598534732,0.472587319840446,0.364653755326151,0.559980689256893,0.439675125039299,0.200426966061644,0.318288648082156,0.537370858365185,0.407458224312823,0.398321454596024,0.906950436335592,0.558906421824112,-1.11944150680029,0.000409355689595968,0.00380809140089933,41.8899208977465,-0.0184661921429916,0.0398669247399017,0.0514815547137018,0.0315130398853892,-0.000311523096971512,0.000881948443774202,0.00262367708421349,0.254610813972393,-8.55464872001496e-05,-0.000163430079600417,-2.99959033363363,9.65447676610568e-05,-0.00186344311876422,-0.00185534419519578,-0.00109905037502444,1.90273360302884e-05,0.000100659921860931,-3.86778198571515e-05,-0.0155716622042612,1.71981741763198e-06,2.41361191115438e-06,0.0790751257214989,6.37945327193497e-06,3.21748580056709e-05,2.0108723811023e-05,1.47580353400103e-05,-3.34678748470026e-07,-2.66059040846628e-06,5.7266524929806e-08,0.000318294268332126,-9.94857932933152e-09,-1.16561885074094e-08,-0.000624723815247628,-6.07634548294631e-08,-1.85541702548002e-07,-6.49863899194582e-08,-6.54708786998163e-08,1.81196847864921e-09,1.30844055290943e-08,5.37984333017621e-09,-2.08063920776934e-06,-0.000725070996966979,3.47641338577511e-05,-3.45150053767249e-07
"5",-6.04221500847706,0.0800448551546706,0.00660379779538683,10.4129997731705,1.68886351075169,-0.198977344440406,1.05973437510024,-0.347355542013369,-0.00516145450141029,0.0450751168248801,-0.126031767048914,-0.0180234048771989,0.129398957321926,-0.404744417237474,0.454697812154821,0.0662054249208861,0.458025119351979,0.382592689473736,0.118012343186594,0.297160963611202,0.423642801668979,-0.0256726845575415,0.13094228235957,0.57430984524938,0.369275481276493,0.286863093288871,-0.0724709905918462,0.609172840623248,0.370695521981248,0.484262702698091,0.416344470398758,0.231658996597182,0.353919573815304,0.52813926142773,0.249828211182373,0.476373215020829,1.0987099174883,0.641959910801729,-0.438633349783915,-0.00166263518066015,0.00342054291962327,-2.82716704040395,-0.00756939710334536,0.0374784164538689,0.0518531363047317,0.0348874747767715,1.91452404388083e-05,-0.00445791679592834,0.0130979060391224,0.0911041685247859,-1.46350086515788e-05,-0.000182555701449346,0.29174733605125,-0.000282277597962575,-0.0017138678925583,-0.0021247268505416,-0.00123229585408198,1.05458706502031e-05,0.000279497124842767,-0.000525199156580431,-0.00860901840468189,7.35226680729099e-07,3.10406385731682e-06,-0.010641910546303,9.90589836232283e-06,2.89555362169294e-05,2.63313107518275e-05,1.67656269010627e-05,-2.3919985299622e-07,-5.08396935008818e-06,8.49812617943103e-06,0.00022074569147769,-5.15493273898159e-09,-1.69650195968788e-08,0.000129523919943442,-6.64710068181807e-08,-1.64473590129076e-07,-1.0027524328025e-07,-7.60507625481452e-08,1.41860522752309e-09,2.42410628748055e-08,-4.33528253669495e-08,-1.66241382610327e-06,0.00211788795269441,-2.02905363557938e-05,-2.92476263189756e-09
"6",-6.24108086269069,0.0662394477383368,0.00963488300228031,14.6625557947869,1.73118488216377,-0.0121451256204489,0.819574901380432,-0.339042800093203,-0.00197959121721321,0.0883118464525946,-0.120569284282659,-0.00583230893405467,0.183767873287165,-0.316868431928291,0.559691816568728,0.284034095568638,0.654789873223193,0.381135968024543,0.146023999616886,0.284045213397008,0.378212217531825,0.00720002605928117,0.0880486258556765,0.826882406762172,0.460912391415042,0.195170971628319,-0.14235745349779,0.529597411326625,0.406254998593392,0.572711827236171,0.415923468392756,0.220123768803773,0.308516121048353,0.463387903528206,0.216779104739024,0.421763680354792,1.04105786865216,0.667154466996833,2.95522051756808,-0.000130195686138392,0.00150732518878148,-7.1995898183097,-0.00673689680248847,0.00655955180669479,0.0844728895400932,0.0322181882464482,-0.000171348752088192,-0.0121307932317699,0.0168292750857748,-0.344769266605853,-7.56398295795215e-05,-7.97511785381069e-05,0.938336430047145,-0.00090217986098243,-0.000362070943579279,-0.00330568490690316,-0.00112497226732961,1.49574690005532e-05,0.00069087159242589,-0.000906438475655732,0.0105907321973217,1.72095061414954e-06,1.20369318878214e-06,-0.0427288710621376,2.93374649543236e-05,7.126814445246e-06,4.30652913765543e-05,1.53865941808441e-05,-2.87816317954801e-07,-1.32103097535639e-05,1.81868951099714e-05,-0.000122164604469981,-1.07336906855544e-08,-5.54312939825067e-09,0.000633024738857133,-2.17832256770283e-07,-4.64820337377643e-08,-1.81913685180036e-07,-7.0775082863164e-08,1.63533181129133e-09,7.68991787841615e-08,-1.14972518000669e-07,4.51283682073179e-07,0.00288249926758494,-5.38411915794729e-05,2.9426795931965e-07
"7",-6.18854037892127,0.0730502236939927,0.00313862665987947,2.80429559517754,1.47411709238997,-0.103581191117974,1.17058193527934,-0.3918168523135,0.00183932426850636,0.132722328503189,-0.14482937868974,-0.0210662927773056,0.146200306253254,-0.375238129550566,0.493955706257266,0.181759441497599,0.583157954210478,0.383532888393789,0.14801311206463,0.300378841440602,0.349416321651984,-0.151810002082356,0.113152879443525,0.867194531097763,0.477301076991149,0.230932571678666,-0.0948773359054753,0.469089805981056,0.367494723735485,0.441408224778627,0.395814966853492,0.182611890350701,0.305851921044579,0.509670263135883,0.273047366849894,0.406065812611773,1.03651412339776,0.764867085087266,1.73838889646859,-0.00114753961071033,0.00394530529695942,0.208468368822419,0.0368448213335525,0.0115455757792494,0.0363754096547305,0.0364848557209517,-0.000471894392531835,-0.0210402734673207,0.0203011201418664,-0.0471655860222547,-3.3835494299058e-05,-0.000216181719071436,-0.0662299064167569,-0.0026042787725636,-0.000315516815736195,-0.00133663431199872,-0.0012507345533168,2.34779123610533e-05,0.00109641642390786,-0.00100805149098727,-0.00503158396130212,1.06957370383614e-06,3.80353907406425e-06,0.00429684683927942,5.48735968380015e-05,3.02383798701654e-06,1.05587014216983e-05,1.69965216002949e-05,-3.92235573429129e-07,-2.01157797249073e-05,1.91929962395696e-05,0.000168002940085292,-7.25928552961618e-09,-2.15052954817157e-08,-4.683150750254e-05,-3.51568682937341e-07,-1.01537844505168e-08,4.91114467849879e-09,-7.81635193872775e-08,2.10106455903846e-09,1.1598997760605e-07,-1.16347614875826e-07,-1.30823224025041e-06,0.00354191478309275,-6.3512877147688e-05,3.32778513405113e-07
"8",-5.7843974972379,0.0702148544075251,-0.00968734964433484,-24.7281542104918,1.50057171516047,-0.00553811923082527,1.00726465525055,-0.327434686081017,-0.00114613524624356,0.0628165061405677,-0.158918401495975,-0.03889046665144,0.131352904926068,-0.279814695302182,0.525714103848643,0.246081737012883,0.602105732632591,0.401404368715843,0.151508367865943,0.303162476677707,0.424973410625974,0.0373367144256228,0.122624510106704,0.566570373892833,0.691212063692506,0.290921652040081,-0.0504266436767107,0.51214912046085,0.534348939378413,0.514070465884343,0.393927259491432,0.233074865212017,0.315794934938367,0.589628060478093,0.332138247387139,0.413329025206574,1.10280942491748,0.468523408329887,5.08866978203167,-0.00073616270578268,0.0039983419702139,5.11457755431885,0.0363675385162257,0.00254685771362137,0.0477042742890059,0.029983662871966,-0.000227878832038985,-0.00962016240894125,0.0176574003684453,-0.493110845756407,-4.1712986098683e-05,-0.000180767557925842,-0.316266111387308,-0.00272601557535129,-1.37946086076264e-05,-0.00147461559922406,-0.00103787497587614,1.64669632643095e-05,0.000562469162645489,-0.000772656339946364,0.0132469999739578,1.05322370594024e-06,2.83990058431173e-06,0.00764121700805935,5.68606051062851e-05,-1.62257699822561e-06,1.00145862623695e-05,1.40737015117298e-05,-3.04531557130086e-07,-1.06256091567175e-05,1.36699567311603e-05,-0.000131185895863581,-6.49227080891398e-09,-1.46686108544554e-08,-5.74368918858211e-05,-3.53754660850825e-07,1.88274380591613e-08,1.76349913461591e-08,-6.38250482682109e-08,1.6955552755065e-09,5.98274440992467e-08,-7.87584483336451e-08,3.90090357846522e-07,0.00330256870955878,-4.7803699240666e-05,1.99132958858846e-07
"9",-5.84084725141993,0.0683446826880835,-0.00555550970198502,8.52776947975579,1.5538925987271,-0.0564579442852698,0.808940076557944,-0.291545970233053,-0.00462040050740005,-0.0191882148949156,-0.0883641826576864,-0.0279953173835217,0.128617344780663,-0.323943044025413,0.559081011287317,0.300206860883697,0.581669607367107,0.360790304377573,0.146295524815094,0.309300849496049,0.442639011800001,0.100358864293882,0.214257643582716,0.853268209931117,0.447781166125728,0.285760209235563,-0.0656591631405379,0.52617757311317,0.485855722570012,0.679326370923867,0.429738755983893,0.225043937198033,0.322059649047897,0.567346185530007,0.322528078537109,0.451812902079285,1.0909788874153,0.460809333885815,4.23063733732442,-0.000958441432428814,0.0033012979669816,-2.8501042534059,0.0243809020506469,0.0100297961337401,0.0817995693211119,0.0274274095602491,8.77762420194527e-05,0.000195557571856898,0.00759378670089647,-0.35591722112524,-3.35001262854229e-05,-0.00015185164680446,0.309729058802581,-0.00195490769478045,-0.000324751054118805,-0.00317327101037231,-0.000936924801793415,5.64907465736584e-06,0.000174024013424846,-0.000279813916991388,0.00728260926863415,9.91477881249713e-07,2.39316340320479e-06,-0.0115611480302855,4.13720319938232e-05,3.53631419683948e-06,4.21246404674746e-05,1.22721284165251e-05,-1.46862041072581e-07,-4.52808140363806e-06,4.31216076889518e-06,-2.84177128901257e-05,-6.53061109444195e-09,-1.23095413042267e-08,0.000144826906283638,-2.59453925590938e-07,-1.3049002057414e-08,-1.86382211492782e-07,-5.30433994632599e-08,8.81902713783276e-10,2.74031801491834e-08,-2.01573763118245e-08,-2.18038305717467e-07,0.00220181760454904,-1.86373288620229e-05,-1.63083174506867e-08
"10",-6.08979512517765,0.0680517434951012,-0.00600954300116498,13.4474994032165,1.71879142824035,-0.0525147985994953,1.04603841455981,-0.305378141423858,-0.00134741150007214,0.103011701160422,-0.153263874444907,0.0248953971895377,0.133553565016699,-0.340768147460325,0.565267249171625,0.185028181786618,0.499967543648963,0.356466200814276,0.114509963376262,0.280108581217358,0.390847164315059,0.103614125136841,0.146850785076345,0.74013914935067,0.354375376060166,0.267623155002173,-0.0982153269464201,0.524701187597968,0.492352534459726,0.625869969492106,0.476496765147927,0.227840185999087,0.346279477153861,0.507466541730222,0.345075046268469,0.394312695087389,1.13272068138894,1.06224185900681,0.72939208021665,-0.000242220851541264,0.00507946840149854,-5.9994128786475,-0.0193323243871278,0.0186856380311333,0.0534419699828762,0.0251712195966316,-5.80741064509847e-05,-0.0132037741805643,0.0133339205729264,-0.0161676105617355,-7.52638110199165e-05,-0.000247253056607679,0.803273378017542,0.000389414994826249,-0.000899095892272201,-0.00213926876272681,-0.00081698744263513,7.93697139620809e-06,0.000692007855835432,-0.000486795221314928,-0.00491535753043491,1.78395925994986e-06,4.05844621063681e-06,-0.038559132720345,-2.96000632825377e-06,1.53745696442248e-05,2.73978959836557e-05,1.06050147475631e-05,-1.65694546549106e-07,-1.30570034925732e-05,7.9881623749589e-06,0.000155741257218796,-1.14300685719407e-08,-2.17014182391084e-08,0.000602839512166136,1.55281380311413e-08,-9.06138361777333e-08,-1.1410153520106e-07,-4.65379506432848e-08,9.72674205462021e-10,7.78647472330011e-08,-4.44934826021892e-08,-1.21544371072963e-06,-0.00020770534571458,1.91991504782756e-05,-2.10387713887925e-07
